ID	Date	user_id	comments
66	November 11, 2008 5:26PM	fintail	"Making patriotism dependent upon consumerism is a very dangerous ideal.

Yes, those ad slogans are pretty hollow, meant to entice people to buy things they might not really need. They have no link to patriotism. They are a part of fond memories and pop culture, but I don't know if I can stretch them further.

And there is certainly nothing patriotic about a stereotypical emptyheaded suit buying his trophy wife a new RX and wrapping it up in front of their McMansion at what passes for ""Christmas"" today..."
67	November 12, 2008 7:58AM	xrunner2	"And there is certainly nothing patriotic about a stereotypical emptyheaded suit buying his trophy wife a new RX and wrapping it up in front of their McMansion at what passes for ""Christmas"" today...

Buying spree of American brands today might be patriotic in the sense of postponing the inevitable reckoning of years of bad management and capitulation to unions. If, buyers can even get financing.

The emptyheaded suits in McMansions buying Lexus may be MBAs and/or owners of small businesses. Their wives are likely professionals, not so-called trophies.

Haven't noticed as many annoying ""manly"" pickup truck commercials on tv football games as in past years. Where did all those unshaven actors go to? Seemed like there might have been a shift in emphasis when woman was driving a Mercury ""sedan"" with her male co-worker to a meeting somewhere in a tv commercial earlier this year."
68	November 12, 2008 10:20AM	fintail	"""Buying spree of American brands today might be patriotic ""

Indeed, if delaying the ineditable collapse is really worth anything. Supporting something so broken might be a bad case of enabling more than anything else.

""The emptyheaded suits in McMansions buying Lexus may be MBAs""

And I may be Bill Gates...not to mention the typical cookie-cutter MBA is perhaps the most overrated piece of paper on this planet.

""Their wives are likely professionals, not so-called trophies.""

You base this on? The suburban IL McMansion orchards?

Oh yeah, my bad, I have sinned...I insulted the dopey middle American pseudo-bourgeoise.

""Seemed like there might have been a shift in emphasis when woman was driving a Mercury ""sedan""

Yeah, Mercury sure is doing well, great ads and a great target demographic...Fords with a little extra chrome, for women. The sky is the limit for that brainchild...

The truck market crapped out from the high gas prices...a couple months of ca. $2 gas might bring it back. I have seen ads for the new F-series lately, but not much about GM trucks or Dodge trucks."
69	November 12, 2008 10:35AM	xrunner2	"And I may be Bill Gates...not to mention the typical cookie-cutter MBA is perhaps the most overrated piece of paper on this planet.

Would guess that the bios of top management of failed or failing companies in U.S. has more MBAs then Masters in Engineering, Info Sys, Chemistry, Physics, etc. Would be interesting to compare amount of MBAs in high management of Japanese owned companeis vs American brands. If Japanese have MBAs on boards, are they also Masters in Engineering, Physics, etc.

Always thought that tv commercials showing a car sliding sideways stupid and immature. Who does that appeal to beside teen-age boys who cannot afford these cars anyway. Many brands have done this, but most recent I saw was Mercedes."
70	November 12, 2008 12:46PM	fintail	"Corporate blind deference to the MBA is certainly behind the shortsighted nightmare of today.

I have noticed the widely lamented Toyota ""Saved by Zero"" ads showing (cgi versions of) the cars aggressively pulling up for a short view. The only current MB ads I recall are lameo SUVs and a common E-class ad...but I don't watch much TV, and I keep an eye on ads when I do watch.

For a laugh, the next time you see a sideways sliding ad, look for the legal disclaimer on the screen."
71	November 14, 2008 8:07AM	lemko	"Masters in Engineering, Info Sys, Chemistry, Physics, etc

All those guys are either H1B immigrants, working in Bangladore, or 58 year-old guys who've been downsized out of a job and are now selling tickets at the local Cineplex for minimum wage."
72	November 14, 2008 8:31AM	xrunner2	"New commercial for Infiniti Christmas ad seen yesterday. OK, but still not up to gold standard of Lexus ad.

Will Lexus even run ads of guy buying his wife/girlfriend an RX given economy? Will viewers in financial straits be very offended? What if commercials are for the most expensive 460 being given by a lawyer lookalike actor to his professional wife?

How would a commercial by Cadillac similar to Lexus of gifting a CTS go over. Would that be a positive in regards to Americans pitching in to support GM?"
73	November 14, 2008 9:55AM	fintail	"What if the commercials show some souless upper management automaton giving his botox-injected trophy wife that new 460 poserhybrid? :P

I think if Caddy did a spot like that, they would have to be very careful or be seen as a copycat.

Materialism = love, consumerism = patriotism, what a gold standard indeed...it's what has created this whole mess."
74	November 18, 2008 12:53PM	joel0622	Give it a rest Toyota
75	November 18, 2008 12:57PM	stever	"It must be working - everyone is talking about it. Not in a good way, but they are talking. Even Peter King commented on it in one of his recent Sports Illustrated online columns.

I've even heard about it and I don't watch TV."
76	November 18, 2008 6:21PM	jipster	"Horrible commercial. Big 300 pound tuba carrying bavarian alpine dude, riding in a bus to the nearest pancake house...""STREUSEL?"" :sick:"
77	November 19, 2008 1:16PM	lemko	"Haven't yet seen any of those obnoxious Lexus ""December to Remember"" type commercials, but a Hyundai Holiday sale one instead:

Whipped Yuppie Hubbie, ""Honey, I couldn't afford to buy you that RX330 for Xmas, but I got you a Santa Fe instead!""

Domineering Spoiled Trophy Wife, ""Cheapskate! I'm spending the holiday with Armando!""

Whipped Yuppie Hubbie, ""Boo-hoo! Sob!"""
78	November 19, 2008 2:51PM	michaellno	"I've seen them .. and, the first time, thought it was the Lexus ""December to Remember"" ads.

Oh, the current RX is the RX350 .. the 330 is a year or two old, so it may make for a better alternative, price wise, to a new Santa Fe.

And, I'm thinking that if the trophy wife ran off with Armando, the whipped yuppie hubby would then spend his holidays with Tiffani (or is that Brittani - something that ends in ""i"")."
79	November 20, 2008 1:22PM	joel0622	"It must be working - everyone is talking about it. Not in a good way, but they are talking.

That can be said about every obnoxious advertising campaign ever created.

20+ years later people still know about

Wheres the beef?

I've fallen and can't get up"
80	November 20, 2008 1:33PM	tmart	What is everyone, except me, finding so obnoxious about this commercial? It doesn't make me want to buy, but I'm not in the market for any new car. :confuse:
81	December 2, 2008 9:11AM	ateixeira	"Buying spree of American brands today might be patriotic in the sense of postponing the inevitable reckoning of years of bad management and capitulation to unions. If, buyers can even get financing

That about sums it up."
82	December 2, 2008 9:23AM	xrunner2	"Saw a Lexus commercial over the weekend of a lady getting a new Lexus and then a flashback of her getting a pony when she was a young girl. Poignant!

Wonder if they will do one updated from the past, where a late teens girl gets a new Lexus for Christmas from her mother and father.

Lexus sure has a way with its Christmas commercials. Excellence in everything they do."
83	December 2, 2008 9:32AM	lemko	"Sheesh! She was a spoiled little princess then and she's a spoiled trophy wife now!

I think it's in extremely poor taste to air such commercials due to the rotten economy. However, it should help the television manufacturers. There will be a serious need to replace thousands of TVs destroyed by fists, shoes, bats, and bullets after the many who are suffering view these arrogant ads."
84	December 2, 2008 10:19AM	xrunner2	"i>Sheesh! She was a spoiled little princess then and she's a spoiled trophy wife now!

I think it's in extremely poor taste to air such commercials due to the rotten economy.

Spoiled? You don't realize what they go through. Many young girls start out desiring a pony and then get a horse and then have to take dressage lessons. They learn discipline and responsibility during the lessons, doing many grueling hours of practice, competing in events and taking care of their horses by brushing them, cleaning their hooves, etc. This develops character and humility.

If their horse is not on the parent's property, then the mother usually drives them to the barn/horse farm. Mother has responsibility to always seek out the best trainer for her daughter(s) as well as proper bridle, saddle, helmet and riding clothes. And, that is not all. It is likely that the daughter(s) are also learning tennis, golf, soccer and competing in same. It is a very trying schedule for mother and daughter(s). Tough on the mother also if 2 or more daughters have horses.

People that can afford Lexus, Mercedes, Infiniti, even Cadillac, need to see TV commercials to stimulate them into buying. Look at all the jobs created whether in the U.S. or elsewhere for global economy.

Have not seen the Cadillac Christmas commercial yet. They have not recently run the commercial with the young woman in a CTS kind of racing two guys in another car. That's neat, showing up the guys."
