web-scraper-order,web-scraper-start-url,home_page,home_page-href,reviews
"1666819299-55","https://www.beeradvocate.com/beer/top-rated/","Trappist Westvleteren 8 (VIII)","https://www.beeradvocate.com/beer/profile/313/857/","330mL bottle (best by 10/23/2019, so bottled 10/23/2016) into a Westmalle chalice. 



Pours a slightly hazy deep mahogany with minimal head, lots of tiny floaties suspended throughout, steady carbonation rising to the surface. 



Aroma is bready and sweet with notes of figs and dates, candi sugar, caramel. Delicate and nicely balanced. 



Taste is likewise bready, balanced, and complex. One thing that stands out here, that I often don’t notice, is the quality of the water—clean and refreshing with a subtle mineral quality, like a cold spring. Caramel, dark stone fruits, Belgian yeast. Some vaguely wintery spice and subtle Old World hops.



Mouthfeel is balanced and medium bodied with perfect carbonation. Finishes clean and crisp, just right. 



Overall, and not surprisingly, we have here a truly excellent, world-class dubbel. Maybe one of the best ones I’ve ever had."
"1666819299-56","https://www.beeradvocate.com/beer/top-rated/","Trappist Westvleteren 8 (VIII)","https://www.beeradvocate.com/beer/profile/313/857/","Pours a deep, dark brown coloration with a medium, fluffy, lasting head. Smells of slightly roasted, bready, caramel malt and estery fruit and spice, with just a hint of dark fruit and chocolate also coming through. Taste is an excellent balance of slightly roasted, bready, caramel malt, chocolate and dark and estery fruit and spice, with notes of raisin, fig, banana, clove and allspice, as well as hints of licorice and herbal, bitter hops. Finishes bittersweet, with notes of estery fruity and spice lingering in the aftertaste. Full mouthfeel with a medium/rich body and medium carbonation.



This actually feels very close to their Quadrupel for me, except maybe being not quite as rich, a little more carbonated and just a tad more roasted and bitter. For my personal taste, I probaly prefer it, to be honest. Still, without being quite worth its secondary price, this makes for a very impressive Dubbel that just stands slightly above offering such as Westmalle, St. Bernadus and Chimay due to its richness, balance and above all body and mouthfeel, with the estery character really standing out here."
"1666819299-57","https://www.beeradvocate.com/beer/top-rated/","Trappist Westvleteren 8 (VIII)","https://www.beeradvocate.com/beer/profile/313/857/","Boom! Boom! Boom! Like Northeudge in ‘94 or Tupac shooting a music video, this one shakes, rattles, and rolls! This one is like Barry Bonds on roids…oh wait, he already was.



Get sum."
"1666819299-58","https://www.beeradvocate.com/beer/top-rated/","Trappist Westvleteren 8 (VIII)","https://www.beeradvocate.com/beer/profile/313/857/","Blind-tasted except for the beer's name and brewery/country, zero reviews below read (yet!)...

L- Even rested/chilled it forms head really fast, so pour super-slow. Pours deep chestnut brown with slight haze and a mid-tan 6Cm head. There's fast rising CO2 micro-bubbles up the side of the nucleated glass. ps. Holds well and forms major lacing on the way down.

S- Strikingly deeply toasty and rich malts; it makes me imagine how a bag of ground up Maltesers might smell.

T- Again very malty, deep roasty, a notably fat but classy ABV% note crosses my palate, off into hops, then further rich malts and into a hoppier somewhat dry finish. Solid yet refined. Blimey, if you think this beer's reputation is hype, wait until you try it!

F- Rich deep roasty, the ABV% is clear enough it's similar to some liquor barrel aged beers. 

O- I picked this one for my 1950th review (the WestV12 will mark B2k). I was conscious of the brewery's repute and hype surrounding it, the difficulty getting their beer etc etc. Would I be underwhelmed, would I be underwhelmed but feel somehow obliged to rate it high. No way at all, this is a seriously luscious beer. Now perhaps some people might not like the fact that a 'mere' 8% beer lets you get an ABV% zing from it - some regard this as unclassy - but it works well within the rather glorious whole for me.

I'd happily drink this again, hell-ya, just maybe not at the cost it is imported into the UK! 

330ml bottle BB: [can't find on cap] Bought from a shop in Belgium as part of a large pick-your own consignment to London."
"1666819299-59","https://www.beeradvocate.com/beer/top-rated/","Trappist Westvleteren 8 (VIII)","https://www.beeradvocate.com/beer/profile/313/857/","Shared from a bottle with a friend on June 6, 2021.



The pour is mahogany brown with reddish hues under a boisterous, fluffy light tan head.



Lovely malt forward aroma sensations with Belgian spices and Belgian candied sugar.



The body was medium or better and smooth.



The taste is a luscious malt forward sweetness with Belgian candied sugars and the slightest clove and coriander character. Just delightful."
"1666819299-60","https://www.beeradvocate.com/beer/top-rated/","Trappist Westvleteren 8 (VIII)","https://www.beeradvocate.com/beer/profile/313/857/","A relatively gentle pour into a tulip still resulted in loads and loads of fizzy, beige colored head with some decent lacing. This is a very active beer in the glass. After 5 minutes, the head is still almost an inch thick and continues to be actively reinforced by the carbonation from below. Color is dark cola brown with a nice reddish tinge. Aroma is malty and sweet with a hint of alcohol. 



Taste has a wonderful balance of sweet malts but with a nice dry finish. There's a complexity to this that I just can't place, but whatever those tastes are, they're working very well together. For me, the feel really shines. Medium+ bodied, plenty of carbonation but not overdone, and smooth in a way that really hides the alcohol. Very well done beer."
"1666819301-61","https://www.beeradvocate.com/beer/top-rated/","DBR","https://www.beeradvocate.com/beer/profile/35412/204476/","It was infected."
"1666819301-62","https://www.beeradvocate.com/beer/top-rated/","DBR","https://www.beeradvocate.com/beer/profile/35412/204476/","22oz bottle, taken from notes of Aug 2017



Pours black in color with a one-finger foamy khaki head that reduces to a ring around the edge. Smells of oaky bourbon, dark chocolate, vanilla, caramel, toffee and light coconut. Tastes of bold roasted notes up front give chocolate and char, followed by a compliment of barrel juice, oak, vanilla and caramel. The coconut develops near the finish, as well as more roast and barrel character. Medium-light body with moderate carbonation leads to a slightly foamy mouthfeel and a warming finish"
"1666819301-63","https://www.beeradvocate.com/beer/top-rated/","DBR","https://www.beeradvocate.com/beer/profile/35412/204476/","Reviewed from (long-standing) notes. 22 oz bottle from the purchase at the brewery on 12/1/17 (Greatest Hits batch). Reviewed on 1/1/18. Poured into an El Catador Barrel-Aged glass.



A: Very dark brown to black, and opaque. A minimum of visible carbonation, and only a tan ring of foam. The foam stays around, but no real head formation.



S: Bourbon, chocolate, caramel, vanilla. Waffle cones and tobacco. Dark roasted malts with a modest roasty bitterness. Mild oak tannins. Quite a nice aroma, especially for non-adjunct stout.



T: Bourbon and dark chocolate, vanilla and caramel. Sticky dark roasted malts, milder coffee, Oak, tannins, more vanilla. Some drying tobacco within the tannins as well. Then more sweet bourbon and chocolate in the hang.



M: A nice heavy, thick and sticky body. Carbonation is low but fine for style. The alcohol flavors are very, very well-hidden for the monster ABV listed. Good barrel balance as well – obvious bourbon flavors but still lets the other flavors come out.



O: So…this is an excellent beer. Big sweet dark malty beer with good barrel presence and thick mouthfeel. BUT…I just had the Calusa Barrel-Aged Sworn to the Dark – and I think I might prefer the Calusa. It’s not a huge gap, and it’s rather like picking between a Ferrari and a Lamborghini, since I really liked both of them. Would drink this one again in a heartbeat."
"1666819301-64","https://www.beeradvocate.com/beer/top-rated/","DBR","https://www.beeradvocate.com/beer/profile/35412/204476/","Great Hits DBR bottle. Strong, rich chocolate. As has been my experience with many Cycle beers, the barrel is very mild and subdued - there's a light woody presence to the beer, but the alcohol is very well blended. It's soft and quite drinkable, even given the ABV. I really liked this one - wish I hadn't shared mine!"
"1666819303-65","https://www.beeradvocate.com/beer/top-rated/","Starry Noche","https://www.beeradvocate.com/beer/profile/38773/475690/","you have to like them thick, because this is about as dense as beer gets, on the edge of not even being liquid, but it was awesome to get to drink on this, crazy to me how weldwerks is now maker of rare high value trade beer, the hype has really run wild for stuff like this. impossibly dense, high shine and the darkest of browns, black in lower light, no real head at all, but still crazy to look at, almost jelly, long legs, and such a unique aroma, this definitely is very original beer, not like a million others despite what it seems like, and a few things jump out. the first is the quality of the bourbon, not sure what barrels they use for this, but its a league better than most, vanilla and brown sugar and toffee and toasted wood, there is richness and decadence here, impressive, mature, sexy. the other thing is all the coconut, there is loads off it in here, way ahead of any hazelnut for me, earthy and tropical at the same time, real authentic. lastly, i love all the roast, sure there is a lot of sugar in this still, but its so well balanced because there is a huge low end on it, almost burnt coffee, light smoke but smooth not acrid, and beautiful specialty dark malts, this is super well built. the flavor is good espresso, whiskey, and oak, some vanilla and brownie batter too, but its stout first before its flavored stout which is cool, the coconut comes on about half way through, toasted more than raw, and the hazelnut is all at the end. i taste it forever, its completely palate coating, and the alcohol doesnt thin it out at all. not quite a fire breather, but its real strong. it stays with me awhile, but i love the way it finishes, still some bitterness, a creme brulee top thing, the bourbon, rich wet oak, caramel, and about as much body as you can have in a beer. the subtle nutty finish is awesome, and overall its hard not to be impressed, even if a little of this is plenty for me. worth the hype, cool to get to try this, monster beer but not just big for the sake of it, intentional every step of the way, very good!"
