,username,location,text
133,KRIS6News,"Corpus Christi, Texas","Arkansas, Maryland, Missouri, North Dakota and South Dakota will vote in the midterms on whether to amend their constitutions to legalize recreational marijuana for adults 21 years and older.  https://t.co/qaMCMPKExK"
134,NORML,"Washington, DC","NORML supports Measure 2 to allow adults to possess and cultivate #marijuana. If approved by voters, the measure must take effect by October 1, 2023. #GOTV #cannabis

Help legalize North Dakota: https://t.co/NRkBbZnjwV"
135,CryptoKuriosity,,"Vote to #LEGALIZE Recreational Marijuana on November 8th in Arkansas, Maryland, Missouri, North Dakota, and South Dakota  

https://t.co/X2rdp6vtcu 

#Vote #LegalizeIt #Arkansas #Maryland #Missouri #NorthDakota #SouthDakota"
136,CannapreneurP,"Westborough, MA","Voters in five states, including four that are among the most conservative in the country, are deciding on whether to #legalize #recreational #marijuana this election. Five states are #Arkansas, #Maryland, #Missouri, North #Dakota &amp; South Dakota 

https://t.co/0sMrQZyx6X"
137,BLASTTOTHEPAST8,,North Dakota Constitutional Measure 2. Will or would you vote to legalize marijuana in North Dakota?
138,BeachPretzel2,United States,"This will be fun to watch:
Voters in Arkansas, Maryland, Missouri, North Dakota, and South Dakota -- four of which are among the most conservative states in the nation -- will decide whether or not to legalize recreational marijuana in the upcoming election. (NPR)"
139,Taniel,,"4️⃣ South Dakota:
 
—Could expand Medicaid (! lit's atest red state initiative on this)
—May legalize marijuana
—Also, Noem seeks a 2nd term
 
5️⃣ North Dakota
 
—Is also voting on legalizing marijuana
—And also on instituting new term limit rules"
140,petermoilanen,Stockholm,"Bråda tider för cannabisindustrin att påverka val:
”The marijuana industry and advocates have poured more than $9.8 million into ballot measure battles to legalize recr marijuana in Arkansas, Missouri, North Dakota and South Dakota since the start of 2021” https://t.co/QGSfuOFlU3"
141,420growlife,"Riverside, CA","#420friendly #weedlover #thc

#KahliBuds #420GrowLife

Voters in five states — Arkansas, Maryland, Missouri, North Dakota, and South Dakota — will decide next Tuesday on statewide ballot measures to legalize the use of marijuana by adults. (Voters in a s… https://t.co/CsvWPz7ES4"
142,420growlife,"Riverside, CA","#420domme #420friently

#KahliBuds #420GrowLife

Voters in five states — Arkansas, Maryland, Missouri, North Dakota, and South Dakota — will decide next Tuesday on statewide ballot measures to legalize the use of marijuana by adults. (Voters in a sixth state, Oklahoma, will …"
143,stock_mj,Massachusetts ,"This could make 24 states + D.C. 

""Voters in 5 states, including 4 that are among the most conservative in the country, are deciding on whether to legalize recreational marijuana this election.""  #Arkansas #Maryland #Missouri #North Dakota #SouthDakota

https://t.co/olgzffC40n"
144,wunc,"Chapel Hill, NC","Voters in five states, including four that are among the most conservative in the country, are deciding on whether to legalize recreational marijuana this election: Arkansas, Maryland, Missouri, North Dakota and South Dakota.

https://t.co/rF6S9hHlBM"
145,kumv_tv,,"The North Dakota Catholic Conference issued a statement saying to vote no on Measure 2. If passed, Measure 2 would legalize recreational marijuana in the state. https://t.co/LdLd87rWst"
146,KMOT_TV,"Minot, ND","The North Dakota Catholic Conference issued a statement saying to vote no on Measure 2. If passed, Measure 2 would legalize recreational marijuana in the state. https://t.co/UBgSrc7iLZ"
147,KFYRTV,"Bismarck, North Dakota","The North Dakota Catholic Conference issued a statement saying to vote no on Measure 2. If passed, Measure 2 would legalize recreational marijuana in the state. https://t.co/qYwjiQ6QOL"
148,Exchange420,"Seattle, Washington",Let's legalize North Dakota in 2022 https://t.co/AQxSxuXOLt #marijuana
149,NORML,"Washington, DC","NORML supports Measure 2 to allow adults to possess and cultivate #marijuana. If voters approve, the measure must take effect by October 1, 2023. We need you to help us win! #SmokeTheVote #LegalizeND

Help legalize North Dakota: https://t.co/V0VpIiNtxh"
150,nmcannabislaw,New Mexico,Voters in North Dakota can vote to legalize recreational marijuana this November https://t.co/I2OAKIGx3o
151,Veronica2twit1,Clarkston WA,Measure 2 is a 2022 ballot measure to legalize marijuana for adults in North Dakota. https://t.co/KTTN6c2IEn
152,SonoranSteve97,"Tucson, AZ","All those GOP rushing to vote Noem? Or rushing to legalize Marijuana?
See also: North Dakota &amp; Arkansas https://t.co/bHRaBKtzZ0"
153,Newsy,Your TV,"Voters in Arkansas, Maryland, Missouri, North Dakota and South Dakota will weigh in on whether they want to legalize recreational marijuana.
https://t.co/O0V1CLKsHG"
154,DownWith710,Closer than you might think,"Arkansas, Maryland, Missouri, North Dakota, and South Dakota all have ballot measures to legalize adult recreational cannabis (marijuana). LEGALIZE IT! https://t.co/Jn2UHSEh2l"
155,420growlife,"Riverside, CA","#420domme #420friently

#KahliBuds #420GrowLife

There are less than two weeks left until Election Day when voters in five states – Arkansas, Maryland, Missouri, North Dakota, and South Dakota – will decide on statewide ballot measures to legalize the use of marijuana by adu…"
156,LukeNiforatos,CO/DC,"In North Dakota, we filed Healthy and Productive North Dakota, a committee opposed to Measure 2, which would legalize recreational marijuana. We’ve garnered support from leading law enforcement associations, farm bureaus, and key industry groups."
157,OSULawDEPC,,"An initiative to decriminalize psychedelics in Colorado and initiatives to legalize adult-use marijuana will appear on the #2022election ballot in Arkansas, Maryland, Missouri, North Dakota and South Dakota.

Learn more and explore DEPC @OSU_Law's maps: https://t.co/nm7ieuam6z. https://t.co/7OZHhFp0iN"
158,KXNewsMinot,Minot,"North Dakota has voted multiple times to legalize recreational marijuana.
https://t.co/bNwL0OcgCU"
159,KXMB,Bismarck,"North Dakota has voted multiple times to legalize recreational marijuana.
https://t.co/Z4KIoiAQtA"
160,cgtnamerica,"Washington, DC","Voters in five U.S. states - Missouri, North Dakota, South Dakota, Arkansas and Maryland - will decide in the upcoming midterm election whether to legalize marijuana, also known as cannabis, for adult recreational use.
Learn more. https://t.co/smkpGgV55n (edited)"
161,OpenSecretsDC,"Washington, D.C.","The marijuana industry and advocates have poured more than $9.8 million into ballot measure battles to legalize recreational marijuana in Arkansas, Missouri, North Dakota and South Dakota since the start of 2021. https://t.co/fcVqe7nsdx"
162,stltoday,"St. Louis, Mo.","Voters in Arkansas, Maryland, Missouri, North Dakota and South Dakota will decide next month whether to legalize recreational marijuana. https://t.co/LJzufLmm9y"
163,stltoday,"St. Louis, Mo.","Voters in Missouri, Arkansas, Maryland, North Dakota and South Dakota are voting on measures to legalize recreational marijuana.

https://t.co/5z2SOfM7fZ"
164,bistrib,"Bismarck, North Dakota","Supporters of a ballot measure that would legalize recreational marijuana use by adults in North Dakota say it is a responsible and conservative approach, but an organization pushing for its https://t.co/5Jglhk40EZ"
165,OpenSecretsDC,"Washington, D.C.","The marijuana industry and advocates have poured more than $9.8 million into ballot measure battles to legalize recreational marijuana in Arkansas, Missouri, North Dakota and South Dakota since the start of 2021. https://t.co/fcVqe7nsdx"
166,taylorgiorno_,"Washington, DC","Extra! Extra! WEED all about it!

The marijuana industry and advocates have poured more than $9.8 million into ballot measure battles to legalize recreational marijuana in Arkansas, Missouri, North Dakota and South Dakota since the start of 2021. https://t.co/BK3RnAOU5n"
167,OpenSecretsDC,"Washington, D.C.","The marijuana industry and advocates have poured more than $9.8 million into ballot measure battles to legalize recreational marijuana in Arkansas, Missouri, North Dakota and South Dakota since the start of 2021. https://t.co/fcVqe7nsdx by @taylorgiorno_"
168,KusheeeBiz,Planet Earth,"This November, voters in five states—Arkansas, Maryland, Missouri, North Dakota and South Dakota—will decide on whether they want to legalize adult-use marijuana.

Currently, 19 states, comprising 44 percent of the U.S. population,…https://t.co/NHXDswylhK https://t.co/XFP2LMJIN5"
169,cworldreport,"San Francisco, CA","On Nov. 8 voters in five states — Arkansas, Maryland, Missouri, North Dakota, and South Dakota — will decide on whether to legalize recreational marijuana use. #marijuana #Arkansas #SouthDakota #NorthDakota #Missouri #Maryland https://t.co/dPtPJUBM5I"
170,BallotStrategy,"Washington, DC","This November, voters in 5 states: Arkansas, Maryland, Missouri, North Dakota, and South Dakota — will have the opportunity to legalize #marijuana.

So far, 19 states have legalized recreational marijuana, and 13 of those did so through through the power of #DirectDemocracy! 🗳️ https://t.co/BYBo73O1VO"
171,TheDemList,"Washington, DC","#Marijuana is also on the ballot in November, with five states voting on full legalization: Arkansas, Maryland, Missouri, North Dakota and South Dakota.

It is up to #Congress to federally legalize the substance.

#marijuanapardons #LegalizeMarijuana 

https://t.co/qxf9GrU70X https://t.co/CIgHaKuXmf"
172,Tombug9221,"Florida, USA","Fun fact: What do Arkansas,  Maryland,  North Dakota and South Dakota have in common? 
Theses states will be voting whether or not to legalize marijuana in their respective states."
173,420growlife,"Riverside, CA","#420friendly #weedlover #thc #KahliBuds #420GrowLife

This November, voters in five states—Arkansas, Maryland, Missouri, North Dakota and South Dakota—will decide on whether they want to legalize adult-use marijuana.

The Growing Trend In Legalizing Cann… https://t.co/Wd8LTf6CfA"
174,420growlife,"Riverside, CA","#420domme #420friently #KahliBuds #420GrowLife

This November, voters in five states—Arkansas, Maryland, Missouri, North Dakota and South Dakota—will decide on whether they want to legalize adult-use marijuana.

The Growing Trend In Legalizing Cannabis – Current Standings:

…"
175,SeedBankME,"USA: California, Maine","Cannabis legalization measure faces opposition

""a group has formed to oppose the passage of Measure 2, which would legalize recreational marijuana in North Dakota.""
#Cannabis Legalization
https://t.co/5nnlb8MGhe"
176,chrisbergpov,"Fargo, North Dakota","Should North Dakota legalize recreational marijuana? Plus, tighten your pocketbooks. https://t.co/heeZ5yW4Wh"
177,danielfromearth,"Washington, USA","Voters in five states – Arkansas, Maryland, Missouri, North Dakota and South Dakota – will decide this Election Day on statewide ballot measures to legalize the use of marijuana by adults! 🙌
If we get all 5 that will be 24 / 50 states legal!
That's almost HALF! 😃🥳😊😁 https://t.co/Hw0FHysyFT"
178,Design8dLurker,,"@TheDemocrats Voters in five states – Arkansas, Maryland, Missouri, North Dakota, and South Dakota – will decide this Election Day on statewide ballot measures to legalize the use of marijuana by adults.

But for some reason @POTUS is still keeping it illegal…. 🤦🏽‍♂️"
179,WeezyLeaks420,Capital City California,"Voters in five states – Arkansas, Maryland, Missouri, North Dakota, and South Dakota – will decide this Election Day on statewide ballot measures to legalize the use of marijuana by adults."
180,cannabana,,"stock_mj: 5 new states, 4 of them deep red, have cannabis ballot questions in November. 

""Voters in five states – Arkansas, Maryland, Missouri, North Dakota, and South Dakota – will decide this Election Day on statewide ballot measures to legalize the use of marijuana by ad…"
181,stock_mj,Massachusetts ,"5 new states, 4 of them deep red, have cannabis ballot questions in November. 

""Voters in five states – Arkansas, Maryland, Missouri, North Dakota, and South Dakota – will decide this Election Day on statewide ballot measures to legalize the use of marijuana by adults."" - @NORML"
182,filth_filler,"joshua tree, ca","Voters in five states – Arkansas, Maryland, Missouri, North Dakota, and South Dakota – will decide this Election Day on statewide ballot measures to legalize the use of marijuana by adults. — via @NORML"
