,username,location,text
132,5NEWS,"Fort Smith - Fayetteville, AR",BREAKING: Voters in Arkansas have chosen to not legalize recreational marijuana in the state. https://t.co/I1cUbmyGnU
133,BNODesk,Worldwide,BREAKING: Arkansas rejects proposal to legalize marijuana
134,natsfert,"District of Columbia, USA",@politico 🚨Key measure alert: @politico calls that ARKANSAS voters have REJECTED a measure to legalize recreational marijuana for everyone over the age of 21. https://t.co/uLvOoElKCi https://t.co/CD8gWo4tfW
135,NCSLorg,"Denver, CO | Washington, DC","#NCSLelections Update | Arkansas rejects an initiative to legalize recreational marijuana. Similar measures trail in North Dakota and South Dakota.

#Elections2022 #Midterms2022"
136,ABC24Memphis,"Memphis, TN","With 24% of precincts reporting, the measure to legalize recreational marijuana in Arkansas is currently failing, with 57% voting against it. Check here for live updates as more numbers come in. https://t.co/LpXlNOXBCU"
137,3onyourside,"Memphis, TN","Could Arkansas legalize recreational marijuana? That was the big question Tuesday night.
https://t.co/wBXEIAL4mL"
138,SanhoTree,Mordor on the Potomac,"Maryland becomes the 20th state to legalize marijuana for adult use https://t.co/9oCF70zSom Measures also were on the ballot in Arkansas, Missouri, North Dakota and South Dakota."
139,isabelleku2025,"Lawrence, Kansas","Sitting on the edge of my seat to see if Arkansas, Missouri, North Dakota, and South Dakota will legalize the use of recreational marijuana. #LegalizeMarijuana #ElectionDay"
140,CaylpsoDee,Hedonism II,Arkansas had a chance to legalize marijuana smh
141,Janegurleyy,,"Five states: Maryland, Missouri, North Dakota, South Dakota and Arkansas will decide on ballot measures to legalize marijuana for those 21 and older. Stay updated from...

https://t.co/hyFoJrT3uL"
142,WDBJ7,"Roanoke, Virginia","Maryland became the 20th state to legalize marijuana.  Measures also were on the ballot in Arkansas, Missouri, North Dakota and South Dakota. https://t.co/IrxukyjWLz"
143,masterjitips,Mumbai,"Arkansas Issue 4, Legalize Marijuana and Fund the Police https://t.co/ufXb7ZATt9"
144,samanthaboyd98,"Little Rock, AR","Polls have now closed in AR. I’m at the watch party for Responsible Growth Arkansas, which supports Issue 4 that’d legalize recreational marijuana. They tell me they’re hopeful, but still expecting this race to be close &amp; take longer to call than others. @KARK4News @FOX16News https://t.co/RlrVbjvZeO"
145,ArkAdvocate,"Little Rock, Arkansas",Will Arkansas legalize marijuana tonight? #Election2022 #ElectionDay #arpx #arnews https://t.co/wMfwtCkGRN
146,GregHurstWREG,"Memphis, TN","Voters in 5 states, including Arkansas, are deciding whether to legalize recreational marijuana. https://t.co/qRl4YC8grK"
147,CannabisBizNews,United States,"Voters in Arkansas, 4 other states decide whether to legalize marijuana – Fayetteville Flyer https://t.co/E7PMN6g8Af #cannabis"
148,TylisaHamptontv,"Little Rock, AR","#ElectionDay We’re covering the Family Council Action Committee watch party tonight! The committee has been one of many groups fighting against Issue 4, which would legalize recreational marijuana for adults 21 and over in the State of Arkansas. @KARK4News @FOX16News https://t.co/0ZI3pIDEgy"
149,Steve55Simpson,"Little Rock, AR","Today, Arkansas voters will elect a successor to Republican Gov. Asa Hutchinson and decide the fate of four proposed constitutional amendments, including Issue 4 that would legalize recreational marijuana in Arkansas.
https://t.co/H41hJW4xPB"
150,JulissaGarzaTv,"Little Rock, AR","Arkansas could be the 20th state in the country to legalize recreational marijuana. 

Responsible Growth Arkansas is setting up for their watch party tonight. I’ll be live from here with the latest from both sides of the issue. https://t.co/2PzVlX6A6L"
151,BradBrodersTV,"Memphis, TN","On assignment this #ElectionDay2022 in #Arkansas, where voters will decide whether to legalize recreational marijuana. Recent polls show the decision being close in the Natural State. #ARnews https://t.co/idIbRjRTWm"
152,MMPconnect,,"#cannabis #marijuana #thc #cannabiscommunity Marijuana industry spent $23 M to bring the legalize petition to the ballot in Missouri/Arkansas – Newstalk KZRG 

JEFFERSON CITY, Mo. (AP) — The call went out from leaders in the medical marijuana https://t.co/xl7Y2xZS9d https://t.co/ShpY1ZLkam"
153,GunnelsWarren,,"A 4:20 reminder that legalizing marijuana is on the ballot in Maryland, Arkansas, Missouri, North Dakota and South Dakota. Yes, today would be a very good day to legalize marijuana - a policy supported by 69% of the American people."
154,RumsMick,Earth,"Voters in 5 states decide whether to legalize marijuana; Arkansas, Maryland, Missouri, North Dakota and South Dakota  https://t.co/U7Fmf1BqOI"
155,DannyVoglesong,"Breitenbrunn-Dürn, Bavaria ","Today #voters in #Arkansas, #Maryland, #Missouri, #NorthDakota, and #SouthDakota will decide the outcome of ballot initiative measures to #legalize👍#cannabis=#marijuana ✅for adults over 21 in their respective states!"
156,UnreadDatum,"Arkansas, USA","If they legalize marijuana for recreational use here in Arkansas, are they going to start carrying it at Dollar General or what? Will Wal Mart have a Great Value strain of indica?"
157,moraffreports,"Front Lines, War on Drugs","Voters in Arkansas, Maryland, Missouri, North Dakota and South Dakota will decide whether to legalize recreational marijuana today: Colorado poised to become 2nd state with legal psychedelics  https://t.co/wFwILF6r4S"
158,MMPconnect,,"#cannabis #marijuana #thc #cannabiscommunity Responsible Growth Arkansas tours state in support of recreational marijuana 

ROGERS, Ark. (KNWA/KFTA) — One group is touring Arkansas to support Issue 4. The ballot measure would legalize recreational https://t.co/xR0dCeiUPo https://t.co/U5OuE190TG"
159,Roktgurl,,"#Arkansas Get out and vote! 
Don't let them take our voices, either!
Vote NO on issues 1, 2, and 3 
Vote YES on Issue 4 if you want to legalize recreational marijuana. 
Let's do this!! https://t.co/63l79abKUJ"
160,kytv,"Springfield, MO","Arkansas, Missouri among 5 states decide whether to legalize marijuana:  https://t.co/MZeFZ4M8cC"
161,ksprnews,"Springfield, Missouri, USA","Arkansas, Missouri among 5 states decide whether to legalize marijuana:  https://t.co/nU4csxwBF2"
162,Jamie_Burkart,"Bucks County, Pennsylvania","My prediction for which states will vote to legalize recreational marijuana today #ElectionDay

Arkansas ❎
Maryland 🌲
Missouri ❎
North Dakota 🌲
South Dakota ❎"
163,MrCostaJoao,Lissabon,"Voters in Arkansas, 4 other states decide whether to legalize marijuana - Fayetteville Flyer https://t.co/SQO7qDpW4C"
164,ArkansasNow_,Arkansas,"Voters in Arkansas, 4 other states decide whether to legalize marijuana https://t.co/Jj4T4u8Ols"
165,spicco05,"Texas, USA","Arkansas, Maryland, Missouri, North Dakota, and South Dakota are all considering whether to legalize recreational marijuana as 19 other states have. In Colorado, where even the mountains are high, voters will decide whether to legalize psychedelic mushrooms for medical purposes."
166,Annefor2022,"Baltimore, MD 12 yrs","Voters in 5 states — Arkansas, Maryland, Missouri, North Dakota and South Dakota — will decide whether to legalize marijuana.  https://t.co/4zcxJ8FIVY"
167,KentuckyNORML,Kentucky,"Activists in Arkansas, Missouri, North Dakota,  and South Dakota have successfully led campaigns to put a  legalization initiative on the ballot, while lawmakers in Maryland have turned to the voters for guidance with a referendum to legalize marijuana. https://t.co/IkwUY1CCu4 https://t.co/RJ4NUUXmNR"
168,FOX13Memphis,"Memphis, TN",Arkansas residents are set to vote Tuesday on whether to legalize recreational marijuana.  https://t.co/AZtHwJ9VlH
169,GorJessVSG,,"Arkansas, Maryland, Missouri, North Dakota, and South Dakota are all considering whether to legalize recreational marijuana as 19 other states have. In Colorado, where even the mountains are high, voters will decide whether to legalize psychedelic mushrooms for medical purposes."
170,Go4Goodson,,@4029news Arkansas Issue #4 is a choice to legalize recreational marijuana and state approved marijuana cartels. Why should the financial benefit side of this new industry be limited to a fixed and privileged few? #ARIssue4
171,Go4Goodson,,Arkansas Issue #4 is a choice to legalize recreational marijuana and state approved marijuana cartels. Why should the financial benefit side of this new industry be limited to a fixed and privileged few?
172,utternik,,Arkansas Issue 4: Voters could legalize marijuana with a measure that would also give .... Read more on the Utternik app and rate it. https://t.co/5UtE6elLaU #Technology #Utternik #ratings #reviews
173,voxdotcom,,"This #ElectionDay, voters in five states will decide whether to legalize marijuana to some extent.

Here’s a quick overview of the measures on the ballot in Arkansas, Missouri, Maryland, North Dakota, and South Dakota.

https://t.co/GGBgQ7nYfP"
174,5NEWS,"Fort Smith - Fayetteville, AR",Arkansas voters will decide whether or not to legalize recreational marijuana in the state. 5NEWS fact-checked some of the claims in widely circulated ads. https://t.co/6CB5aTEXTc
175,microsoftnews,,Arkansas Issue 4: Voters could legalize marijuana with a measure that would also give stipends to law enforcement https://t.co/jB9z4TRgpW
176,MSN,"Redmond, WA, USA",Arkansas Issue 4: Voters could legalize marijuana with a measure that would also give stipends to law enforcement https://t.co/LpiUX8eMfb
177,OKCannActionNet,Oklahoma,"#Arkansas voters will decide whether or not to legalize recreational marijuana in the state. 5NEWS fact-checked some of the claims in widely circulated ads.

https://t.co/2pqqAkIz0U"
178,KATVMarine,"Little Rock, AR",Supporters &amp; organizers release one final push for Issue 4— @SnoopDogg says vote yes—to legalize marijuana adult-use in Arkansas. #arnews #arpx https://t.co/15L3bgfEqz
179,KimChaneyNews,"Memphis, TN",Issue 4 could legalize recreational marijuana in Arkansas https://t.co/1u4kYZOBPr
180,BradBrodersTV,"Memphis, TN","On eve of Election Day, Shelby County DA @SteveMulroy901 and another west TN DA expected to announce their support for issue four in Arkansas that would legalize the sale and growing of recreational marijuana. #ARnews #TNnews https://t.co/jzYrNCDx7x"
181,IdahoCapitalSun,"Boise, Idaho","Referendums to legalize recreational use of marijuana are on Nov. 8 ballots in Arkansas, Maryland, Missouri, South Dakota and North Dakota. If approved, those states would join 19 other states and the District of Columbia in allowing use.  https://t.co/8CUvxea4Yr"
182,Lessweforget57, USA,"I only see 2-3 of these state legalizing it. And that's a stretch. Arkansas, definitely not happening, but it should. It needs to be legalized on the Federal Level, period.
These five states could legalize marijuana with midterm ballot initiatives https://t.co/hVug7Da2fE #FoxNews"
183,DBreenOfficial,"Little Rock, AR","A large group of activists, industry group leaders and state officials giving their final push against Issue 4, which would legalize recreational marijuana in Arkansas #arpx https://t.co/ocO4do7JII"
184,DeltaDNews,"Jonesboro, AR","https://t.co/rfytYRNzvI
In Tuesday's general election, Arkansas voters will decide on the successor to Republican Gov. Asa Hutchinson and the fate of a proposed constitutional amendment that would legalize recreational marijuana and three other proposed ballot measures."
185,ReporterBush,"Columbus, Ohio","https://t.co/gOgukFdGgy
Arkansas, Missouri, Maryland and both Dakotas on Tuesday could join 19 other states and the District of Columbia in legalizing marijuana. In 2020, N.D. voters approved a constitutional amendment to legalize cannabis, but the state supreme court nullified"
186,GreenergrassD,"Oklahoma, USA","Get out the vote! Recreational Marijuana on the ballot in Arkansas, Maryland, Missouri, North &amp; South Dakota. 
#legalizit #legalize #cannabis #marijuana #cannabiscommunity #mmj #cbd #hightimes #cannabisculture 
https://t.co/tBIclIw37H"
187,MMPconnection,,"#cannabiscommunity #marijuana #cannabis Marijuana industry spent $23 M to bring the legalize petition to the ballot in Missouri/Arkansas – Newstalk KZRG 

JEFFERSON CITY, Mo. (AP) — The call went out from leaders in the medical marijuana https://t.co/8zxpo1irpL https://t.co/VA9ukoUriM"
188,ken_crichlow,Brooklyn,"Referendums to legalize recreational use of marijuana are on Nov. 8 ballots in Arkansas, Maryland, Missouri, South Dakota and North Dakota. If approved, those states would join 19 other states and DC in allowing use, jurisdictions that account for about 44% of the US population."
189,ghanshaw627,Arkansas ,"@KatMcKinley They’re trying to amend our constitution here in Arkansas to legalize recreational marijuana, and every add touts it as funding the police. https://t.co/g2Ah5xnoao"
